Customer ID,last_purchase_date,first_purchase_date,frequency,monetary,total_items,total_unique_products,avg_unit_price,country,recency,days_since_first_purchase,avg_order_value,avg_items_per_order,avg_days_between_orders,is_weekend_shopper,favorite_hour,cancellation_rate,country_encoded,will_purchase
15841,2011-05-05 14:37:00,2009-12-10 08:29:00,7,2131.61,1815,47,1.9572463768115944,United Kingdom,55,566,304.5157142857143,259.2857142857143,85.16666666666667,0.07246376811594203,8,0.3333,38,1
15842,2010-11-11 14:08:00,2010-06-30 09:06:00,2,548.8,296,24,3.4092000000000002,United Kingdom,230,364,274.4,148.0,134.0,0.0,14,1.0,38,0
15843,2011-02-09 10:19:00,2011-02-09 10:19:00,1,118.95000000000002,27,8,7.14375,United Kingdom,140,140,118.95000000000002,27.0,0.0,0.0,10,0.0,38,0
15845,2011-06-13 12:42:00,2010-01-26 14:44:00,7,2677.85,1226,96,3.375833333333333,United Kingdom,16,519,382.55,175.14285714285714,83.83333333333333,0.0,9,0.7857,38,1
15846,2010-11-19 14:40:00,2010-11-19 14:40:00,1,107.01,79,27,1.8168965517241378,United Kingdom,222,222,107.01,79.0,0.0,0.0,14,0.0,38,0
15847,2011-02-24 16:46:00,2010-03-08 08:47:00,4,613.98,542,28,3.3985714285714286,United Kingdom,125,478,153.495,135.5,117.66666666666667,0.0,14,0.0,38,1
15848,2010-03-28 10:54:00,2010-03-28 10:54:00,1,139.94,46,34,3.278285714285714,United Kingdom,458,458,139.94,46.0,0.0,1.0,10,0.0,38,0
15850,2011-06-24 14:16:00,2009-12-13 13:27:00,5,938.75,1319,231,1.954718309859155,United Kingdom,5,563,187.75,263.8,139.5,0.2535211267605634,12,0.0,38,1
15851,2010-07-01 12:34:00,2010-07-01 12:34:00,1,109.73,67,8,1.9925000000000002,United Kingdom,363,363,109.73,67.0,0.0,0.0,12,0.0,38,0
15852,2011-06-06 11:22:00,2010-07-01 10:16:00,3,257.26,60,31,4.776060606060606,United Kingdom,23,363,85.75333333333333,20.0,170.0,0.0,13,0.0,38,0
15854,2011-06-20 08:50:00,2009-12-10 12:08:00,17,4646.85,1447,134,3.5420000000000003,United Kingdom,9,566,273.34411764705885,85.11764705882354,37.13333333333333,0.34285714285714286,11,0.0,38,1
15855,2011-06-09 10:09:00,2010-08-20 17:15:00,5,815.1700000000001,561,64,1.876891891891892,United Kingdom,20,313,163.03400000000002,112.2,73.25,0.0,15,0.0,38,1
15856,2011-06-10 16:46:00,2009-12-03 14:02:00,34,25506.68,13989,232,2.0569972826086955,United Kingdom,19,573,750.1964705882353,411.44117647058823,17.870967741935484,0.02717391304347826,17,0.1897,38,1
15857,2010-10-05 16:43:00,2010-10-05 16:43:00,1,273.48,276,10,1.777,United Kingdom,267,267,273.48,276.0,0.0,0.0,16,0.0,38,1
15858,2011-02-23 13:21:00,2009-12-10 11:42:00,10,3337.7400000000002,2477,231,2.85758883248731,United Kingdom,126,566,333.774,247.7,48.888888888888886,0.0,14,0.1333,38,1
15859,2010-10-03 12:52:00,2010-10-03 12:52:00,1,438.46,174,22,4.9381818181818184,United Kingdom,269,269,438.46,174.0,0.0,1.0,12,0.0,38,0
15860,2011-04-21 10:48:00,2009-12-06 12:31:00,12,1945.76,1079,191,3.400143884892086,United Kingdom,69,570,162.14666666666668,89.91666666666667,45.54545454545455,0.5,11,0.0,38,1
15861,2011-03-17 20:18:00,2010-01-28 19:41:00,6,1950.61,1873,265,1.6661643835616438,United Kingdom,104,517,325.10166666666663,312.1666666666667,103.25,0.0,20,0.4,38,1
15862,2011-05-19 14:08:00,2009-12-17 11:33:00,11,2581.27,1449,366,2.8166666666666664,United Kingdom,41,559,234.6609090909091,131.72727272727272,74.0,0.0,11,0.0,38,1
15863,2011-05-31 11:36:00,2009-12-17 10:20:00,4,299.06,147,58,2.9657142857142857,United Kingdom,29,559,74.765,36.75,176.66666666666666,0.0,10,0.0,38,1
15864,2011-06-15 15:35:00,2010-11-23 15:02:00,3,658.7,500,10,2.431,United Kingdom,14,218,219.5666666666667,166.66666666666666,102.0,0.0,16,0.4444,38,1
15865,2011-05-10 11:44:00,2010-01-05 13:58:00,3,1667.72,957,99,3.8045631067961168,United Kingdom,50,540,555.9066666666666,319.0,245.0,0.0,13,0.0,38,1
15867,2011-06-09 16:08:00,2009-12-14 15:16:00,26,7260.69,4047,461,3.382617370892019,United Kingdom,20,562,279.2573076923077,155.65384615384616,22.583333333333332,0.11032863849765258,16,0.2571,38,1
15868,2010-05-05 14:11:00,2010-05-05 14:11:00,1,94.53,57,4,2.5175,United Kingdom,420,420,94.53,57.0,0.0,0.0,14,0.0,38,0
15869,2011-03-07 17:23:00,2010-03-23 16:50:00,3,323.65999999999997,274,29,2.2605714285714287,United Kingdom,114,463,107.88666666666666,91.33333333333333,349.0,0.0,16,0.0,38,0
15870,2010-11-08 10:57:00,2010-09-19 16:22:00,3,508.52,173,61,3.9722535211267602,United Kingdom,233,283,169.50666666666666,57.666666666666664,50.0,0.8169014084507042,16,0.0,38,1
15871,2010-09-28 14:16:00,2010-09-28 14:16:00,1,33.099999999999994,5,5,6.619999999999999,United Kingdom,274,274,33.099999999999994,5.0,0.0,0.0,14,0.0,38,0
15872,2010-11-26 12:05:00,2010-06-07 14:53:00,2,434.75,294,70,2.3964367816091956,United Kingdom,215,387,217.375,147.0,172.0,0.0,12,0.0,38,1
15873,2010-07-28 12:41:00,2010-07-27 11:58:00,4,313.91999999999996,1152,3,0.2833333333333333,United Kingdom,336,337,78.47999999999999,288.0,1.0,0.0,11,0.6,38,0
15874,2011-06-15 11:01:00,2010-01-07 13:56:00,20,9086.63,3633,236,7.162653721682847,United Kingdom,14,538,454.33149999999995,181.65,37.42857142857143,0.0,12,1.12,38,1
15875,2010-03-03 16:51:00,2010-03-03 16:51:00,1,111.72,76,18,1.7548,United Kingdom,483,483,111.72,76.0,0.0,0.0,16,0.0,38,0
15876,2010-10-26 18:58:00,2010-09-17 15:26:00,2,1449.1399999999999,886,11,3.7018181818181817,United Kingdom,246,285,724.5699999999999,443.0,39.0,0.0,18,0.0,38,0
15878,2010-05-27 12:17:00,2009-12-06 12:28:00,2,330.77,243,47,2.192745098039216,United Kingdom,398,570,165.385,121.5,172.0,0.5686274509803921,12,0.0,38,0
15879,2010-10-31 16:21:00,2009-12-17 19:54:00,4,1157.3,643,171,3.362459016393443,United Kingdom,241,559,289.325,160.75,106.0,0.4098360655737705,17,0.0,38,0
15880,2010-12-05 13:00:00,2010-12-05 13:00:00,1,686.5600000000001,422,95,2.1701904761904762,United Kingdom,206,206,686.5600000000001,422.0,0.0,1.0,13,1.0,38,0
15881,2011-01-31 16:59:00,2010-12-10 13:32:00,5,501.39000000000004,260,26,3.3168965517241378,United Kingdom,149,201,100.278,52.0,26.0,0.0,16,0.375,38,0
15882,2011-05-25 11:35:00,2009-12-10 15:33:00,8,1491.42,790,48,2.005890410958904,United Kingdom,35,566,186.4275,98.75,106.2,0.0,13,0.3,38,0
15884,2010-10-03 15:55:00,2009-12-03 18:23:00,2,249.70000000000002,158,14,2.0873333333333335,United Kingdom,269,573,124.85000000000001,79.0,304.0,0.06666666666666667,18,0.3333,38,0
15885,2010-11-21 11:40:00,2010-01-21 12:47:00,12,1572.47,511,68,3.959484536082474,United Kingdom,220,524,131.03916666666666,42.583333333333336,27.636363636363637,0.010309278350515464,12,0.35,38,1
15886,2010-10-19 12:01:00,2010-04-20 15:03:00,3,871.78,520,47,3.4233999999999996,United Kingdom,253,435,290.5933333333333,173.33333333333334,182.0,0.0,15,0.0,38,1
15887,2010-10-29 08:36:00,2010-06-02 11:53:00,3,1027.15,605,27,2.7045945945945946,United Kingdom,243,392,342.3833333333334,201.66666666666666,74.5,0.13513513513513514,11,0.0,38,0
15888,2010-11-04 09:59:00,2010-07-01 11:51:00,2,260.85,63,24,4.372222222222222,United Kingdom,237,363,130.425,31.5,126.0,0.0,9,0.5,38,1
15889,2010-12-05 15:12:00,2009-12-10 12:21:00,7,1649.28,914,236,2.7789430894308946,United Kingdom,206,566,235.61142857142858,130.57142857142858,60.0,0.3523035230352303,15,0.2222,38,1
15890,2010-11-10 12:46:00,2010-04-14 08:43:00,5,535.65,119,10,12.553,United Kingdom,231,441,107.13,23.8,105.0,0.0,12,0.0,38,0
15891,2011-04-27 12:35:00,2011-04-27 12:35:00,1,521.97,441,59,2.6534426229508195,United Kingdom,63,63,521.97,441.0,0.0,0.0,12,0.0,38,0
15892,2010-02-08 16:23:00,2010-02-08 16:23:00,1,128.2,46,38,2.7626315789473685,United Kingdom,506,506,128.2,46.0,0.0,0.0,16,0.0,38,0
15893,2010-08-15 11:12:00,2010-08-15 11:12:00,1,305.28000000000003,288,1,1.06,United Kingdom,318,318,305.28000000000003,288.0,0.0,1.0,11,0.0,38,0
15894,2011-03-31 13:50:00,2010-12-05 14:06:00,2,418.99,281,34,2.0397402597402596,United Kingdom,90,206,209.495,140.5,116.0,0.961038961038961,14,0.0,38,0
15897,2011-05-29 13:50:00,2011-05-29 13:32:00,2,222.05,261,17,2.0920833333333335,United Kingdom,31,31,111.025,130.5,0.0,1.0,13,0.0,38,0
15898,2011-04-27 10:03:00,2009-12-11 16:11:00,24,5206.67,2269,279,3.568801169590643,United Kingdom,63,565,216.94458333333333,94.54166666666667,22.818181818181817,0.09210526315789473,12,0.2069,38,1
15899,2010-12-06 10:36:00,2010-12-06 10:36:00,1,112.5,78,4,4.125,United Kingdom,205,205,112.5,78.0,0.0,0.0,10,0.0,38,0
15900,2010-10-22 10:44:00,2010-05-26 11:27:00,3,549.29,440,68,2.096329113924051,United Kingdom,250,399,183.09666666666666,146.66666666666666,74.5,0.0,11,0.2,38,1
15901,2010-09-14 13:37:00,2010-06-14 12:39:00,3,321.49,316,48,1.7964150943396224,United Kingdom,288,380,107.16333333333334,105.33333333333333,46.0,0.0,12,0.2222,38,1
15902,2010-11-24 16:57:00,2010-11-24 16:57:00,1,145.01,124,18,2.1494444444444443,United Kingdom,217,217,145.01,124.0,0.0,0.0,16,0.0,38,0
15903,2011-04-26 11:51:00,2010-01-14 10:57:00,7,4454.72,2192,39,2.0688235294117647,United Kingdom,64,531,636.3885714285715,313.14285714285717,77.83333333333333,0.0,14,0.2,38,1
15905,2010-06-14 16:00:00,2010-06-14 16:00:00,1,114.69,82,22,2.7677272727272726,United Kingdom,380,380,114.69,82.0,0.0,0.0,16,0.0,38,0
15906,2011-05-04 11:50:00,2010-09-15 12:17:00,6,1671.1100000000001,432,84,5.145042735042735,United Kingdom,56,287,278.5183333333334,72.0,57.75,0.0,13,0.3333,38,1
15907,2011-06-16 12:45:00,2011-05-13 13:01:00,2,529.52,256,93,2.9225203252032523,United Kingdom,13,47,264.76,128.0,34.0,0.0,12,0.0,38,1
15908,2010-08-06 11:56:00,2010-07-15 19:21:00,2,764.57,174,37,3.3997560975609753,United Kingdom,327,349,382.285,87.0,22.0,0.0,19,0.0,38,0
15909,2011-06-19 10:38:00,2011-06-19 10:38:00,1,191.94,98,7,1.8599999999999999,United Kingdom,10,10,191.94,98.0,0.0,1.0,10,0.0,38,0
15910,2011-05-16 16:36:00,2010-01-21 11:51:00,11,2000.23,1587,322,1.8353225806451614,United Kingdom,44,524,181.8390909090909,144.27272727272728,48.0,0.0,11,0.0,38,1
15911,2010-03-26 12:06:00,2009-12-09 13:26:00,8,1685.89,785,161,2.7991439688715953,United Kingdom,460,567,210.73625,98.125,17.833333333333332,0.0,11,0.2,38,0
15912,2011-06-14 14:29:00,2009-12-10 12:58:00,9,1074.7,759,83,2.7523157894736845,United Kingdom,15,566,119.41111111111111,84.33333333333333,110.2,0.0,13,0.0,38,0
15913,2010-06-23 16:31:00,2010-06-23 16:31:00,1,6.300000000000001,3,1,2.1,United Kingdom,371,371,6.300000000000001,3.0,0.0,0.0,16,0.0,38,0
15914,2010-11-26 16:10:00,2010-11-26 16:09:00,2,205.99,149,13,3.4707692307692306,United Kingdom,215,215,102.995,74.5,0.0,0.0,16,0.0,38,0
15915,2010-11-03 11:13:00,2010-11-03 11:13:00,1,429.0,450,104,1.7635172413793103,United Kingdom,238,238,429.0,450.0,0.0,0.0,11,0.0,38,0
15916,2011-06-01 11:52:00,2009-12-10 16:21:00,10,2747.61,1341,178,3.786363636363636,United Kingdom,28,566,274.761,134.1,67.25,0.14049586776859505,13,0.8824,38,1
15917,2011-04-06 10:40:00,2009-12-02 14:55:00,5,560.63,263,127,2.5436774193548386,United Kingdom,84,574,112.126,52.6,163.33333333333334,0.0,15,0.0,38,0
15918,2011-06-02 11:42:00,2010-03-18 11:40:00,3,582.88,240,49,2.844590163934426,United Kingdom,27,468,194.29333333333332,80.0,220.5,0.36065573770491804,11,0.0,38,0
15919,2010-12-06 11:26:00,2010-12-06 11:26:00,1,541.44,484,38,2.9171428571428573,United Kingdom,205,205,541.44,484.0,0.0,0.0,11,0.0,38,1
15920,2010-10-11 13:57:00,2009-12-14 13:09:00,5,404.14,141,42,4.123125,United Kingdom,261,562,80.828,28.2,100.33333333333333,0.0,13,0.0,38,1
15921,2011-06-20 11:03:00,2010-03-09 11:03:00,4,792.46,340,68,4.174444444444444,United Kingdom,9,477,198.115,85.0,156.0,0.0,11,0.0,38,0
15922,2010-12-01 13:51:00,2010-12-01 13:51:00,1,739.0,276,11,4.409090909090909,United Kingdom,210,210,739.0,276.0,0.0,0.0,13,1.0,38,0
15923,2010-12-02 12:16:00,2010-12-02 12:16:00,1,254.16,244,21,2.814761904761905,United Kingdom,209,209,254.16,244.0,0.0,0.0,12,0.0,38,0
15924,2009-12-08 15:00:00,2009-12-08 15:00:00,1,102.82,103,14,3.564,United Kingdom,568,568,102.82,103.0,0.0,0.0,15,0.0,38,0
15925,2011-05-29 15:35:00,2011-05-29 15:35:00,1,207.15,93,12,2.8958333333333335,United Kingdom,31,31,207.15,93.0,0.0,1.0,15,0.0,38,0
15926,2010-06-15 15:23:00,2010-06-15 15:23:00,1,134.44,155,7,1.0371428571428571,United Kingdom,379,379,134.44,155.0,0.0,0.0,15,0.0,38,0
15927,2010-03-02 13:25:00,2010-03-02 13:25:00,1,123.39,69,13,3.3188235294117647,United Kingdom,484,484,123.39,69.0,0.0,0.0,13,0.0,38,0
15928,2010-02-21 15:16:00,2010-02-21 15:16:00,1,293.53,164,11,2.2363636363636363,United Kingdom,493,493,293.53,164.0,0.0,1.0,15,0.0,38,0
15929,2010-03-05 14:56:00,2010-03-05 14:56:00,1,594.0,120,1,4.95,United Kingdom,481,481,594.0,120.0,0.0,0.0,14,0.0,38,0
15931,2010-10-07 16:46:00,2010-10-07 16:46:00,1,239.9,118,14,4.814285714285715,United Kingdom,265,265,239.9,118.0,0.0,0.0,16,0.0,38,0
15932,2011-06-27 15:28:00,2011-02-23 14:50:00,5,1583.3700000000001,1171,51,1.8185,United Kingdom,2,126,316.67400000000004,234.2,31.0,0.0,14,0.3636,38,1
15934,2010-10-18 10:13:00,2010-10-06 12:08:00,2,2190.66,2166,29,1.7706896551724138,United Kingdom,254,266,1095.33,1083.0,12.0,0.0,10,0.0,38,0
15935,2011-04-14 13:27:00,2011-04-14 13:27:00,1,108.03999999999999,114,11,1.7018181818181817,United Kingdom,76,76,108.03999999999999,114.0,0.0,0.0,13,7.3333,38,0
15936,2010-11-25 16:39:00,2010-08-29 11:42:00,2,282.79,211,16,2.934736842105263,United Kingdom,216,304,141.395,105.5,88.0,0.5789473684210527,11,0.0,38,0
15938,2011-05-22 15:03:00,2010-06-01 09:42:00,8,665.53,401,24,2.2944117647058824,United Kingdom,38,393,83.19125,50.125,50.714285714285715,0.3235294117647059,10,0.0,38,1
15939,2011-06-12 14:48:00,2010-11-30 12:07:00,10,8109.7,5609,50,1.8583453237410072,United Kingdom,17,211,810.97,560.9,21.555555555555557,0.07913669064748201,12,0.0588,38,1
15940,2011-02-01 16:18:00,2011-02-01 16:18:00,1,35.8,4,1,8.95,United Kingdom,148,148,35.8,4.0,0.0,0.0,16,0.6667,38,0
15941,2010-03-12 14:45:00,2010-03-12 14:45:00,1,405.0,60,6,6.75,United Kingdom,474,474,405.0,60.0,0.0,0.0,14,2.0,38,0
15943,2010-02-28 12:49:00,2010-01-31 11:04:00,2,271.28999999999996,183,12,1.7325,United Kingdom,486,514,135.64499999999998,91.5,28.0,1.0,11,0.0,38,0
15944,2011-03-08 10:33:00,2009-12-13 12:57:00,4,2164.24,859,25,3.814473684210526,United Kingdom,113,563,541.06,214.75,150.0,0.21052631578947367,14,0.0,38,0
15945,2010-12-09 13:14:00,2009-12-01 13:47:00,4,827.27,397,24,3.690666666666667,United Kingdom,202,575,206.8175,99.25,124.33333333333333,0.0,13,0.0,38,0
15946,2010-07-25 12:18:00,2010-03-16 10:49:00,3,2304.18,1614,25,2.5384615384615383,United Kingdom,339,470,768.06,538.0,131.0,0.5769230769230769,12,0.0,38,0
15948,2010-10-11 12:16:00,2010-10-11 12:16:00,1,553.85,285,35,2.565714285714286,United Kingdom,261,261,553.85,285.0,0.0,0.0,12,0.0,38,1
15950,2010-12-15 11:56:00,2010-01-26 11:39:00,7,5844.02,2790,194,2.9467791411042943,United Kingdom,196,519,834.86,398.57142857142856,53.833333333333336,0.0,12,0.5385,38,1
15951,2011-02-27 11:57:00,2010-11-23 18:20:00,2,680.12,281,35,4.1185,United Kingdom,122,218,340.06,140.5,96.0,0.55,11,0.5,38,1
15952,2011-04-28 12:55:00,2011-04-28 12:55:00,1,232.65,123,14,3.6221428571428573,United Kingdom,62,62,232.65,123.0,0.0,0.0,12,0.0,38,1
15953,2011-05-12 11:44:00,2009-12-03 14:00:00,14,2836.31,1411,69,3.5146456692913386,United Kingdom,48,573,202.59357142857144,100.78571428571429,40.38461538461539,0.4251968503937008,15,0.2857,38,1
15954,2010-04-29 13:35:00,2010-04-29 13:35:00,1,187.8,118,19,1.6342105263157896,United Kingdom,426,426,187.8,118.0,0.0,0.0,13,0.0,38,0
15955,2011-05-20 08:57:00,2010-02-23 16:36:00,11,5687.72,2668,130,3.061688311688312,United Kingdom,40,491,517.0654545454546,242.54545454545453,45.1,0.08225108225108226,11,0.24,38,1
15956,2010-06-06 13:06:00,2009-12-13 11:16:00,2,617.6,278,18,2.05,United Kingdom,388,563,308.8,139.0,175.0,1.0,13,0.0,38,0
15957,2010-10-15 12:22:00,2010-10-15 12:11:00,2,501.21,247,88,2.2744036697247707,United Kingdom,257,257,250.605,123.5,0.0,0.0,12,0.0,38,1
15958,2010-11-01 12:22:00,2010-06-07 10:59:00,3,388.64,131,45,3.1595522388059702,United Kingdom,240,387,129.54666666666665,43.666666666666664,73.5,0.0,12,0.0,38,1
15959,2010-01-26 16:38:00,2010-01-26 16:19:00,3,579.49,282,58,3.7924358974358974,United Kingdom,519,519,193.16333333333333,94.0,0.0,0.0,16,0.0,38,0
15960,2010-11-30 15:57:00,2010-09-30 15:50:00,4,410.95,258,24,3.55,United Kingdom,211,272,102.7375,64.5,20.333333333333332,0.0,15,0.2,38,0
15961,2010-11-25 15:59:00,2010-11-25 15:59:00,1,451.28999999999996,154,42,3.7423809523809526,United Kingdom,216,216,451.28999999999996,154.0,0.0,0.0,15,0.0,38,0
15962,2010-09-16 13:48:00,2010-09-16 13:48:00,1,295.83,235,43,1.6124137931034481,United Kingdom,286,286,295.83,235.0,0.0,0.0,13,0.0,38,0
15964,2010-02-14 15:30:00,2010-02-14 15:30:00,1,272.96000000000004,94,20,3.5123809523809526,United Kingdom,500,500,272.96000000000004,94.0,0.0,1.0,15,0.0,38,0
15965,2010-12-07 13:18:00,2009-12-03 11:45:00,10,2323.64,1054,144,2.5587404580152673,United Kingdom,204,573,232.36399999999998,105.4,46.125,0.2862595419847328,13,0.1429,38,1
15966,2010-09-15 10:44:00,2010-09-15 10:44:00,1,426.53000000000003,275,27,1.9855555555555555,United Kingdom,287,287,426.53000000000003,275.0,0.0,0.0,10,2.5,38,0
15967,2011-01-25 11:57:00,2009-12-01 13:29:00,11,2796.57,1055,290,3.1875278396436526,United Kingdom,155,575,254.23363636363638,95.9090909090909,46.666666666666664,0.22939866369710468,13,0.3077,38,1
15968,2010-11-16 13:04:00,2010-11-16 13:04:00,1,415.3,248,69,2.5820238095238093,United Kingdom,225,225,415.3,248.0,0.0,0.0,13,0.0,38,0
15969,2011-06-07 12:19:00,2010-07-05 13:10:00,3,769.65,143,23,7.1412,United Kingdom,22,359,256.55,47.666666666666664,168.5,0.48,12,0.1667,38,1
15970,2011-02-09 12:08:00,2010-04-20 11:30:00,2,1017.32,498,19,2.8995833333333336,United Kingdom,140,435,508.66,249.0,295.0,0.0,11,0.0,38,0
15971,2011-04-11 13:40:00,2009-12-08 09:46:00,10,2784.1800000000003,1060,8,2.718235294117647,United Kingdom,79,568,278.418,106.0,54.333333333333336,0.0,16,0.15,38,1
15972,2010-09-09 13:20:00,2010-04-18 14:06:00,5,1810.27,480,104,5.157241379310345,United Kingdom,293,437,362.054,96.0,48.0,0.4206896551724138,14,0.0,38,0
15973,2010-12-08 11:42:00,2010-10-07 08:33:00,2,973.44,300,7,4.226428571428571,United Kingdom,203,265,486.72,150.0,62.0,0.0,11,0.4,38,0
15974,2011-06-08 14:52:00,2011-02-24 10:10:00,4,2054.85,1300,90,3.100285714285714,United Kingdom,21,125,513.7125,325.0,34.666666666666664,0.0,11,0.125,38,1
15976,2011-06-27 13:00:00,2010-06-06 14:01:00,6,1732.54,1069,264,2.537727272727273,United Kingdom,2,388,288.75666666666666,178.16666666666666,77.2,0.4696969696969697,11,0.0,38,0
15978,2010-10-03 14:08:00,2010-03-05 14:39:00,2,2180.64,1556,72,2.4533750000000003,United Kingdom,269,481,1090.32,778.0,212.0,0.6,14,0.4,38,1
15979,2010-04-16 11:35:00,2010-04-16 11:35:00,1,329.22,450,22,1.2840909090909092,United Kingdom,439,439,329.22,450.0,0.0,0.0,11,0.0,38,0
15980,2011-03-30 15:05:00,2010-06-01 14:40:00,5,4955.0,3894,83,1.8707446808510637,United Kingdom,91,393,991.0,778.8,151.0,0.0,14,0.2222,38,1
15981,2011-06-24 10:33:00,2010-03-29 10:07:00,18,8015.29,4061,131,2.760291666666667,United Kingdom,5,457,445.2938888888889,225.61111111111111,26.58823529411765,0.016666666666666666,12,0.2593,38,1
15982,2010-04-13 15:47:00,2010-04-13 15:47:00,1,324.51,131,45,3.4331111111111112,United Kingdom,442,442,324.51,131.0,0.0,0.0,15,0.0,38,0
15983,2010-12-14 12:30:00,2009-12-06 12:52:00,7,3632.07,2258,117,2.111443661971831,United Kingdom,197,570,518.8671428571429,322.57142857142856,62.166666666666664,0.22535211267605634,12,0.0,38,1
15984,2011-04-20 12:56:00,2009-12-01 13:38:00,25,6703.73,4600,318,2.6192545454545453,United Kingdom,70,575,268.1492,184.0,26.57894736842105,0.0,15,0.1875,38,1
15985,2011-04-17 11:04:00,2010-05-27 15:51:00,6,2472.44,2542,48,1.7517021276595743,United Kingdom,73,398,412.0733333333333,423.6666666666667,81.25,0.2872340425531915,11,0.125,38,1
15986,2010-11-23 10:02:00,2010-11-23 10:02:00,1,186.3,100,11,2.1363636363636362,United Kingdom,218,218,186.3,100.0,0.0,0.0,10,0.0,38,1
15987,2011-05-24 09:26:00,2010-11-25 12:56:00,5,746.9300000000001,1237,50,2.1317391304347826,United Kingdom,36,216,149.38600000000002,247.4,60.0,0.0,12,0.0,38,1
15988,2010-06-06 12:45:00,2010-02-21 11:36:00,2,609.5600000000001,303,92,2.9121782178217823,United Kingdom,388,493,304.78000000000003,151.5,105.0,1.0,12,0.0,38,1
15989,2010-11-29 12:03:00,2009-12-02 15:51:00,2,372.51,171,81,3.1139772727272725,United Kingdom,212,574,186.255,85.5,362.0,0.0,12,0.0,38,0
15990,2011-02-25 15:35:00,2010-02-28 12:30:00,6,1619.31,818,95,2.9366225165562914,United Kingdom,124,486,269.885,136.33333333333334,72.4,0.40397350993377484,12,0.0,38,1
15991,2010-06-23 15:50:00,2010-06-23 15:50:00,1,150.55,41,6,6.833333333333333,United Kingdom,371,371,150.55,41.0,0.0,0.0,15,0.0,38,0
15992,2010-11-08 14:51:00,2010-09-12 11:52:00,2,854.61,497,51,2.3249019607843135,United Kingdom,233,290,427.305,248.5,57.0,0.37254901960784315,14,0.0,38,1
15994,2010-10-24 12:14:00,2010-03-14 11:55:00,2,775.11,292,69,3.5264556962025315,United Kingdom,248,472,387.555,146.0,224.0,1.0,12,0.4,38,1
15995,2010-10-21 13:57:00,2010-10-21 13:57:00,1,696.19,353,108,2.757837837837838,United Kingdom,251,251,696.19,353.0,0.0,0.0,13,0.0,38,0
15996,2011-06-27 12:13:00,2010-11-07 15:49:00,5,1422.52,676,118,3.4935555555555555,United Kingdom,2,234,284.504,135.2,58.0,0.46111111111111114,15,0.125,38,1
15998,2011-06-21 10:48:00,2009-12-01 11:45:00,14,7330.43,4709,614,2.5418396226415094,United Kingdom,8,575,523.6021428571429,336.35714285714283,47.25,0.19418238993710693,12,0.4762,38,1
15999,2009-12-04 12:31:00,2009-12-04 12:31:00,1,20.4,24,1,0.85,United Kingdom,572,572,20.4,24.0,0.0,0.0,12,0.0,38,0
16001,2010-11-23 17:10:00,2010-11-23 17:10:00,1,583.39,337,29,2.327241379310345,United Kingdom,218,218,583.39,337.0,0.0,0.0,17,5.0,38,0
16002,2010-03-24 13:08:00,2010-03-24 13:08:00,1,169.21,70,42,2.8233333333333333,United Kingdom,462,462,169.21,70.0,0.0,0.0,13,0.0,38,0
16003,2011-06-27 08:50:00,2009-12-03 18:51:00,7,4633.16,1606,122,5.2614935064935064,United Kingdom,2,573,661.88,229.42857142857142,114.2,0.2662337662337662,12,0.0,38,1
16004,2010-08-22 11:48:00,2010-01-25 13:56:00,5,2146.39,1076,63,3.0701111111111112,United Kingdom,311,520,429.27799999999996,215.2,69.66666666666667,0.18888888888888888,15,0.0,38,0
16005,2011-06-10 12:01:00,2010-09-15 13:21:00,8,2118.4900000000002,1135,231,2.340721649484536,United Kingdom,19,287,264.81125000000003,141.875,38.285714285714285,0.0,11,0.0909,38,1
16006,2011-05-12 13:12:00,2010-11-17 12:03:00,2,347.17,211,75,2.34609756097561,United Kingdom,48,224,173.585,105.5,176.0,0.0,12,0.0,38,0
16007,2011-06-12 12:01:00,2010-06-14 13:18:00,5,2106.65,1833,269,1.9769160997732427,United Kingdom,17,380,421.33000000000004,366.6,90.75,0.8367346938775511,13,0.0,38,1
16008,2011-05-19 10:54:00,2010-03-19 11:07:00,13,5044.5,3025,58,2.5691629955947137,United Kingdom,41,467,388.03846153846155,232.69230769230768,35.5,0.4581497797356828,13,0.0,38,1
16010,2011-04-08 10:14:00,2010-10-24 10:54:00,11,1724.06,931,122,2.0512709030100336,United Kingdom,82,248,156.73272727272726,84.63636363636364,18.444444444444443,0.6655518394648829,11,0.0833,38,0
16011,2011-06-16 13:46:00,2009-12-01 12:02:00,21,3885.76,2325,161,2.6577401129943503,United Kingdom,13,575,185.03619047619048,110.71428571428571,28.1,0.16666666666666666,16,0.0667,38,1
16012,2010-11-03 13:47:00,2010-06-28 11:39:00,2,1574.5,967,138,2.4833333333333334,United Kingdom,238,366,787.25,483.5,128.0,0.0,13,0.0,38,1
16013,2011-06-20 12:27:00,2009-12-08 10:24:00,62,35637.159999999996,16164,35,2.970168067226891,United Kingdom,9,568,574.7929032258064,260.7096774193548,15.108108108108109,0.0,11,0.3298,38,1
16014,2011-02-21 17:42:00,2010-01-31 12:43:00,3,730.82,319,168,2.5715384615384616,United Kingdom,128,514,243.60666666666668,106.33333333333333,193.0,0.375,12,0.5,38,1
16016,2011-05-27 13:53:00,2010-11-02 13:27:00,7,1842.75,750,127,3.307326007326007,United Kingdom,33,239,263.25,107.14285714285714,41.2,0.0,12,0.3571,38,1
