StockCode,description,avg_price,purchase_count,num_customers
22924,FRIDGE MAGNETS LA VIE EN ROSE,0.8456179775280898,81,69
22925,BLUE GIANT GARDEN THERMOMETER,5.980611111111111,171,130
22926,IVORY GIANT GARDEN THERMOMETER,5.936899563318777,201,152
22927,GREEN GIANT GARDEN THERMOMETER,5.9366666666666665,140,101
22928,YELLOW GIANT GARDEN THERMOMETER,6.359247311827956,91,64
22929,SCHOOL DESK AND CHAIR ,64.17058823529412,17,17
22930,BAKING MOULD HEART MILK CHOCOLATE,2.5618954248366013,145,120
22931,BAKING MOULD HEART WHITE CHOCOLATE,2.5475423728813555,110,95
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,2.496268656716418,64,51
22933,BAKING MOULD EASTER EGG MILK CHOC,2.9231182795698927,91,82
22934,BAKING MOULD EASTER EGG WHITE CHOC,2.9152173913043478,69,65
22935,BAKING MOULD ROSE MILK CHOCOLATE,3.159090909090909,52,46
22936,BAKING MOULD ROSE WHITE CHOCOLATE,3.3008108108108107,33,30
22937,BAKING MOULD CHOCOLATE CUPCAKES,2.609455782312925,136,122
22938,CUPCAKE LACE PAPER SET 6,1.9321212121212121,251,237
22939,APRON APPLE DELIGHT,5.158,152,109
22940,FELTCRAFT CHRISTMAS FAIRY,4.2980066445182725,547,392
22941,CHRISTMAS LIGHTS 10 REINDEER,8.446109839816934,406,315
22942,CHRISTMAS LIGHTS 10 SANTAS ,7.8626609442060085,217,176
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,4.922634920634921,286,215
22944,CHRISTMAS METAL POSTCARD WITH BELLS,0.8497297297297298,102,89
22945,CHRISTMAS METAL TAGS ASSORTED ,0.8655629139072847,278,244
22946,WOODEN ADVENT CALENDAR CREAM,16.311915887850468,208,152
22947,WOODEN ADVENT CALENDAR RED,12.570481927710842,162,124
22948,METAL DECORATION NAUGHTY CHILDREN ,0.9042957746478874,130,93
22949,36 DOILIES DOLLY GIRL,1.4472602739726026,143,130
22950,36 DOILIES VINTAGE CHRISTMAS,1.4397435897435897,307,256
22951,60 CAKE CASES DOLLY GIRL DESIGN,0.5572,517,345
22952,60 CAKE CASES VINTAGE CHRISTMAS,0.54259,904,570
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,1.2702727272727272,99,76
22954,HEN PARTY CORDON BARRIER TAPE,1.25,37,28
22955,36 FOIL STAR CAKE CASES ,2.042556818181818,156,131
22956,36 FOIL HEART CAKE CASES,2.057816091954023,225,189
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,2.9300995024875625,196,179
22959,WRAP CHRISTMAS VILLAGE,0.41809187279151944,281,251
22960,JAM MAKING SET WITH JARS,4.181705020920502,903,583
22961,JAM MAKING SET PRINTED,1.4691692307692308,903,558
22962,JAM JAR WITH PINK LID,0.8439208633093525,257,183
22963,JAM JAR WITH GREEN LID,0.8430452674897119,222,170
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2.129593023255814,321,228
22965,3 TRADITIONAl BISCUIT CUTTERS  SET,2.1200829875518674,228,187
22966,GINGERBREAD MAN COOKIE CUTTER,1.2592813455657492,610,422
22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,2.928787878787879,131,122
22968,ROSE COTTAGE KEEPSAKE BOX ,9.735795454545455,243,182
22969,HOMEMADE JAM SCENTED CANDLES,1.448988580750408,577,472
22970,LONDON BUS COFFEE MUG,2.492957746478873,276,180
22971,QUEENS GUARD COFFEE MUG,2.5219574468085106,233,164
22972,CHILDREN'S SPACEBOY MUG,1.6530622009569378,191,147
22973,CHILDREN'S CIRCUS PARADE MUG,1.6692248062015502,120,88
22974,CHILDRENS DOLLY GIRL MUG,1.6813043478260867,163,128
22975,SPACEBOY CHILDRENS EGG CUP,1.2731210191082802,147,113
22976,CIRCUS PARADE CHILDRENS EGG CUP ,1.2593798449612403,118,81
22977,DOLLY GIRL CHILDRENS EGG CUP,1.2596800000000001,116,101
22978,PANTRY ROLLING PIN,3.7522727272727274,197,153
22979,PANTRY WASHING UP BRUSH,1.4955271565495207,304,225
22980,PANTRY SCRUBBING BRUSH,1.6742914979757084,242,198
22981,PANTRY APPLE CORER,1.4473684210526316,72,58
22982,PANTRY PASTRY BRUSH,1.3145578231292518,146,120
22983,CARD BILLBOARD FONT,0.42519999999999997,409,264
22984,CARD GINGHAM ROSE ,0.42116402116402113,184,115
22985,"WRAP, BILLBOARD FONTS DESIGN",0.4188148148148148,133,101
22986,GINGHAM ROSE WRAP,0.4193170731707317,203,162
22987,"WRAP , SUMMER ROSE DESIGN",0.42000000000000004,10,10
22988,SOLDIERS EGG CUP ,1.2565194805194806,349,207
22989,SET 2 PANTRY DESIGN TEA TOWELS,3.2295283018867926,311,241
22990,COTTON APRON PANTRY DESIGN,4.762777777777778,140,117
22991,GIRAFFE WOODEN RULER,2.0498340248962656,234,185
22992,REVOLVER WOODEN RULER ,1.9619594594594596,285,217
22993,SET OF 4 PANTRY JELLY MOULDS,1.256909294512878,866,431
22994,TRAVEL CARD WALLET RETROSPOT,0.41963190184049076,160,89
22995,TRAVEL CARD WALLET SUKI,0.4193582887700535,183,90
22996,TRAVEL CARD WALLET VINTAGE TICKET,0.41940199335548173,292,155
22997,TRAVEL CARD WALLET UNION JACK,0.4196774193548387,181,101
22998,TRAVEL CARD WALLET KEEP CALM,0.4276785714285714,437,217
22999,TRAVEL CARD WALLET VINTAGE LEAF,0.41968911917098445,185,108
23000,TRAVEL CARD WALLET TRANSPORT,0.41971153846153847,205,125
23002,TRAVEL CARD WALLET SKULLS,0.4195862068965517,140,85
23003,TRAVEL CARD WALLET VINTAGE ROSE ,0.41886792452830185,52,38
23004,TRAVEL CARD WALLET PANTRY,0.4295348837209302,123,73
23005,TRAVEL CARD WALLET I LOVE LONDON,0.4193406593406593,175,105
23006,TRAVEL CARD WALLET FLOWER MEADOW,0.41954198473282445,130,88
23007, SPACEBOY BABY GIFT SET,16.516433566433566,142,110
23008,DOLLY GIRL BABY GIFT SET,16.425409836065572,120,99
23009,I LOVE LONDON BABY GIFT SET,16.425409836065572,61,48
23010,CIRCUS PARADE BABY GIFT SET,16.47808988764045,89,73
23012,GLASS APOTHECARY BOTTLE PERFUME,3.8827093596059115,198,151
23013,GLASS APOTHECARY BOTTLE TONIC,3.885934065934066,180,135
23014,GLASS APOTHECARY BOTTLE ELIXIR,3.9084146341463417,160,122
23015,CORDIAL GLASS JUG,8.25,15,15
23016,GLASS TWIST BON BON JAR,7.723684210526316,19,19
23017,APOTHECARY MEASURING JAR,12.178571428571429,21,20
23018,LARGE APOTHECARY MEASURING JAR ,12.2975,20,19
23019,SMALL APOTHECARY MEASURING JAR ,8.078571428571427,28,26
23020,GLASS  SONGBIRD STORAGE JAR,12.33125,72,67
23021,GLASS BONNE JAM JAR,4.134615384615385,25,24
23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,2.0295652173913044,21,19
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,1.6995999999999998,23,23
23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,2.73,10,8
23025,DRAWER KNOB VINTAGE GLASS BALL,2.1245652173913046,46,40
23026,DRAWER KNOB VINTAGE GLASS STAR,2.10625,53,43
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,2.08,27,26
23028,DRAWER KNOB CRACKLE GLAZE BLUE,1.6589655172413793,114,88
23029,DRAWER KNOB CRACKLE GLAZE GREEN,1.6471014492753622,138,97
23031,DRAWER KNOB CRACKLE GLAZE PINK,1.647142857142857,138,93
23032,DRAWER KNOB CRACKLE GLAZE IVORY,1.644736842105263,182,117
23033,DRAWER KNOB CERAMIC RED,1.44,59,42
23034,DRAWER KNOB CERAMIC BLACK,1.4426829268292682,78,57
23035,DRAWER KNOB CERAMIC IVORY,1.4537647058823528,166,110
23036,T-LIGHT HOLDER SILVER PETIT FOUR ,1.25,15,14
23037,CANDLE HOLDER SILVER MADELINE,1.7299999999999998,18,17
23038,T-LIGHT HOLDER SILVER SAUCER,1.2299999999999998,6,4
23039,T-LIGHT HOLDER SILVER HEART HANDLE,1.9369565217391302,22,22
23040,PAPER LANTERN 9 POINT SNOW STAR ,5.728947368421053,36,33
23041,PAPER LANTERN 9 POINT SNOW STAR,4.15,48,46
23042,PAPER LANTERN 7 POINT SNOW STAR,6.65,25,25
23043,PAPER LANTERN 9 POINT HOLLY STAR L,6.25,19,18
23044,PAPER LANTERN 9 POINT HOLLY STAR S,4.15,24,24
23045,PAPER LANTERN 5 POINT STAR MOON ,4.15,23,22
23046,PAPER LANTERN 9 POINT DELUXE STAR,6.623529411764706,34,31
23047,PAPER LANTERN 5 POINT SEQUIN STAR,5.75,25,25
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,4.190652173913044,85,81
23049,RECYCLED ACAPULCO MAT RED,8.24526627218935,169,103
23050,RECYCLED ACAPULCO MAT GREEN,8.240909090909092,176,116
23051,RECYCLED ACAPULCO MAT BLUE,8.237969924812031,133,95
23052,RECYCLED ACAPULCO MAT TURQUOISE,8.246380090497738,221,147
23053,RECYCLED ACAPULCO MAT PINK,8.231538461538461,129,105
23054,RECYCLED ACAPULCO MAT LAVENDER,8.242727272727274,109,81
23055,IVORY CHANDELIER T-LIGHT HOLDER,5.58051282051282,36,33
23056,FLOWERS CHANDELIER T-LIGHT HOLDER,6.162439024390244,37,33
23057,BEADED CHANDELIER T-LIGHT HOLDER,4.602045454545455,41,38
23058,CHRISTMAS HANGING SNOWFLAKE,1.1129545454545455,44,39
23060,HEART BEADED TRELLIS DECORATION,2.08,39,34
23061,VINTAGE EMBOSSED HEART,1.2476923076923077,88,76
23064,CINDERELLA CHANDELIER ,43.01136363636363,22,20
23065,LARGE DECO JEWELLERY STAND,12.470967741935484,92,81
23066,SMALL DECO JEWELLERY STAND,8.228947368421052,76,69
23067,HANGING ENGRAVED METAL HEART,4.15,71,63
23068,ALUMINIUM STAMPED HEART,2.4776691729323312,130,106
23069,EDWARDIAN PHOTO FRAME,6.25,31,27
23070,EDWARDIAN HEART PHOTO FRAME,4.15,33,29
23071,MARIE ANTOINETTE TRINKET BOX GOLD,10.711363636363636,17,16
23072,MARIE ANTOINETTE TRINKET BOX SILVER,10.772727272727273,22,21
23073,GEORGIAN TRINKET BOX,12.41,59,49
23074,EMBOSSED HEART TRINKET BOX,2.0638888888888887,35,32
23075,PARLOUR CERAMIC WALL HOOK,4.1450000000000005,77,61
23076,ICE CREAM SUNDAE LIP GLOSS,1.2449397590361446,248,202
23077,DOUGHNUT LIP GLOSS ,1.2418446601941748,308,217
23078,ICE CREAM PEN LIP GLOSS ,1.2450704225352112,213,159
23079,TOADSTOOL BEDSIDE LIGHT ,8.936915887850466,104,83
23080,RED METAL BOX TOP SECRET,8.357543859649123,221,148
23081,GREEN METAL BOX ARMY SUPPLIES,8.336293103448275,115,80
23082,SET 6 PAPER TABLE LANTERN HEARTS ,3.723040293040293,263,205
23083,SET 6 PAPER TABLE LANTERN STARS ,3.7610798122065727,209,161
23084,RABBIT NIGHT LIGHT,2.0139429928741093,801,450
23085,ANTIQUE SILVER BAUBLE LAMP  ,10.081481481481482,72,64
23086,ZINC  STAR T-LIGHT HOLDER ,1.2329729729729728,36,31
23087,ZINC  HEART T-LIGHT HOLDER,1.237142857142857,49,43
23088,ZINC HEART FLOWER T-LIGHT HOLDER,1.306315789473684,57,52
23089,GLASS BON BON JAR,1.7771014492753623,134,101
23090,VINTAGE GLASS T-LIGHT HOLDER,0.8573809523809524,122,96
23091,ZINC HERB GARDEN CONTAINER,6.2863,192,160
23092,LARGE ANTIQUE WHITE PHOTO FRAME,7.802222222222222,125,96
23093,SMALL PARISIENNE HEART PHOTO FRAME ,2.472983870967742,123,105
23094,LE GRAND TRAY CHIC SET,12.5,74,65
23096,PETIT TRAY CHIC,1.7276470588235295,117,89
23099,FRENCH CARRIAGE LANTERN,6.584545454545455,54,46
23100,SILVER BELLS TABLE DECORATION,1.2462162162162163,213,180
23101,SILVER STARS TABLE DECORATION,0.8266326530612244,190,175
23102,SILVER HEARTS TABLE DECORATION,0.8269444444444445,139,128
23103,JINGLE BELL HEART DECORATION,1.6476047904191615,316,231
23104,IVORY CAFE HANGING LAMP ,12.30909090909091,44,38
23106,ZINC HEARTS PLANT POT HOLDER,2.772,50,49
23107,WHITE HEARTS WIRE PLANT POT HOLDER,2.7391803278688527,61,60
23108,SET OF 10 LED DOLLY LIGHTS,6.148418079096045,351,271
23109,PACK OF SIX LED TEA LIGHTS,2.904345991561182,228,178
23110,PARISIENNE KEY CABINET ,5.713800904977376,219,157
23111,PARISIENNE SEWING BOX,12.281600000000001,124,80
23112,PARISIENNE CURIO CABINET,7.453804347826087,183,134
23113,PANTRY CHOPPING BOARD,4.92,43,39
23114,VINTAGE LEAF CHOPPING BOARD  ,4.930487804878049,41,40
23115,RED APPLES CHOPPING BOARD   ,4.930000000000001,38,38
23116,VEGETABLE GARDEN CHOPPING BOARD,4.905555555555555,17,17
23117,POPPY FIELDS CHOPPING BOARD,4.95,39,39
23118,PARISIENNE JEWELLERY DRAWER ,7.4600888888888885,225,154
23119,PACK OF 6 LARGE FRUIT STRAWS ,0.6476923076923077,116,97
23120,PACK OF 6 SMALL FRUIT STRAWS,0.418695652173913,79,69
23121,PACK OF 6 COCKTAIL PARASOL STRAWS,0.41625,87,81
23122,PARTY CHARMS 50 PIECES,0.8204040404040404,94,89
23123,COCKTAIL SWORDS 50 PIECES,0.8236231884057971,68,64
23124,18PC WOODEN CUTLERY SET DISPOSABLE,1.24125,24,23
23125,6PC WOOD PLATE SET DISPOSABLE,1.236875,16,15
23126,FELTCRAFT GIRL AMELIE KIT,5.013884892086331,271,198
23127,FELTCRAFT GIRL NICOLE KIT,4.968594594594595,182,146
23128,FELTCRAFT BOY JEAN-PAUL KIT,4.970227272727273,129,112
23129,HEART SHAPED HOLLY WREATH,4.418727272727273,165,138
23130,MISTLETOE HEART WREATH GREEN,4.234790419161677,167,139
23131,MISTLETOE HEART WREATH CREAM,4.207090909090909,108,91
23132,SMALL IVORY HEART WALL ORGANISER,5.735833333333334,141,115
23133,LARGE IVORY HEART WALL ORGANISER,7.992164179104478,134,94
23134,LARGE ZINC HEART WALL ORGANISER,7.6710810810810806,37,29
23135,SMALL ZINC HEART WALL ORGANISER,5.191190476190476,42,31
23136,IVORY WIRE SWEETHEART LETTER TRAY,3.7290909090909095,44,39
23137,ZINC WIRE SWEETHEART LETTER TRAY,3.4539999999999997,20,18
23138,SINGLE WIRE HOOK IVORY HEART,1.4449999999999998,75,60
23139,SINGLE WIRE HOOK PINK HEART,1.2566666666666666,22,20
23140,TRIPLE WIRE HOOK IVORY HEART,4.256857142857143,35,29
23141,TRIPLE WIRE HOOK PINK HEART,3.5900000000000003,18,18
23142,IVORY WIRE KITCHEN ORGANISER,10.330555555555556,36,34
23143,ZINC WIRE KITCHEN ORGANISER,7.175000000000001,12,12
23144,ZINC T-LIGHT HOLDER STARS SMALL,0.8369747899159663,237,180
23145,ZINC T-LIGHT HOLDER STAR LARGE,0.960728476821192,150,128
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,3.2826267281105994,211,151
23147,SINGLE ANTIQUE ROSE HOOK IVORY,1.4492156862745098,250,170
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,0.8299590163934426,234,143
23149,ANTIQUE IVORY WIRE BOWL SMALL,2.49,19,17
23150,IVORY SWEETHEART SOAP DISH,2.49,40,33
23151,ZINC SWEETHEART SOAP DISH,1.98,19,18
23152,IVORY SWEETHEART WIRE LETTER RACK ,3.742894736842105,149,108
23153,ZINC SWEETHEART WIRE LETTER RACK,3.7883333333333336,78,67
23154,SET OF 4 JAM JAR MAGNETS,2.080921052631579,214,141
23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,0.822212389380531,111,84
23156,SET OF 5 MINI GROCERY MAGNETS,2.094240837696335,184,117
23157,SET OF 6 NATIVITY MAGNETS ,2.149869281045752,145,111
23158,SET OF 5 LUCKY CAT MAGNETS ,2.1666666666666665,187,96
23159,SET OF 5 PANCAKE DAY MAGNETS,2.0821782178217823,195,121
23160,REGENCY TEA SPOON,1.2293442622950819,60,50
23161,REGENCY CAKE FORK,1.2283823529411766,68,58
23162,REGENCY TEA STRAINER,3.7471830985915493,142,96
23163,REGENCY SUGAR TONGS,2.4349253731343286,134,95
23164,REGENCY CAKE SLICE,4.922625,80,70
23165,LARGE CERAMIC TOP STORAGE JAR,1.6322222222222222,220,167
23166,MEDIUM CERAMIC TOP STORAGE JAR,1.2203030303030302,195,138
23167,SMALL CERAMIC TOP STORAGE JAR ,0.8270652173913042,177,129
23168,CLASSIC CAFE SUGAR DISPENSER,1.228116591928251,220,140
23169,CLASSIC GLASS COOKIE JAR,4.113773584905661,262,203
23170,REGENCY TEA PLATE ROSES ,1.6575379939209725,328,224
23171,REGENCY TEA PLATE GREEN ,1.6725830258302583,270,195
23172,REGENCY TEA PLATE PINK,1.6405357142857142,224,160
23173,REGENCY TEAPOT ROSES ,9.705872576177285,354,248
23174,REGENCY SUGAR BOWL GREEN,4.126728624535317,268,190
23175,REGENCY MILK JUG PINK ,3.1950549450549453,272,206
23176,ABC TREASURE BOOK BOX ,2.2635449735449735,186,159
23177,TREASURE ISLAND BOOK BOX,2.2418181818181817,214,174
23178,JAM CLOCK MAGNET,2.8117543859649126,55,50
23179,CLOCK MAGNET MUM'S KITCHEN,2.9330000000000003,40,36
23180,MUM'S KITCHEN CLOCK,4.766666666666667,36,29
23181,BULL DOG BOTTLE TOP WALL CLOCK,8.184782608695652,69,60
23182,TOILET SIGN OCCUPIED OR VACANT,0.8776029962546816,254,140
23183,MOTHER'S KITCHEN SPOON REST ,4.056610169491526,58,45
23184,BULL DOG BOTTLE OPENER,5.097939698492462,197,129
23185,FRENCH STYLE STORAGE JAR JAM,0.3496875,30,27
23186,FRENCH STYLE STORAGE JAR CAFE ,0.3409859154929577,70,57
23187,FRENCH STYLE STORAGE JAR BONBONS,0.3154666666666667,74,66
23188,VINTAGE  2 METER FOLDING RULER,1.7055555555555555,282,207
23189,SET OF 12 FORK CANDLES,2.858421052631579,113,89
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1.6513333333333333,179,145
23191,BUNDLE OF 3 RETRO NOTE BOOKS,1.6749027237354086,245,182
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1.654074074074074,312,224
23193,BUFFALO BILL TREASURE BOOK BOX,2.265244755244755,137,109
23194,GYMKHANA TREASURE BOOK BOX,2.2498870056497178,170,142
23196,VINTAGE LEAF MAGNETIC NOTEPAD,1.444238683127572,233,170
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,1.5413978494623655,183,116
23198,PANTRY MAGNETIC  SHOPPING LIST,1.4803367875647668,374,259
23199,JUMBO BAG APPLES,2.0620523415977963,718,344
23200,JUMBO BAG PEARS,2.0721383647798746,470,262
23201,JUMBO BAG ALPHABET,2.0583574244415246,752,396
23202,JUMBO BAG VINTAGE LEAF,2.0784015345268543,772,377
23203,JUMBO BAG VINTAGE DOILY ,2.0553642987249545,1080,505
23204,CHARLOTTE BAG APPLES DESIGN,0.8429976580796252,425,199
23205,CHARLOTTE BAG VINTAGE ALPHABET ,0.8518624641833811,345,201
23206,LUNCH BAG APPLE DESIGN,1.641508379888268,866,401
23207,LUNCH BAG ALPHABET DESIGN,1.6529210134128165,647,377
23208,LUNCH BAG VINTAGE LEAF DESIGN,1.645121951219512,597,305
23209,LUNCH BAG VINTAGE DOILY ,1.6463848396501457,1006,469
23210,WHITE ROCKING HORSE HAND PAINTED,1.2437869822485206,154,115
23211,RED ROCKING HORSE HAND PAINTED,1.24125,116,82
23212,HEART WREATH DECORATION WITH BELL,1.239090909090909,145,104
23213,STAR WREATH DECORATION WITH BELL,1.24328,121,95
23214,JINGLE BELL HEART ANTIQUE GOLD,2.1816326530612247,92,79
23215,JINGLE BELL HEART ANTIQUE SILVER,2.1392610837438424,197,162
23216,LAUREL HEART ANTIQUE GOLD,1.348048780487805,40,32
23217,LAUREL HEART ANTIQUE SILVER,1.4022093023255815,84,64
23218,LAUREL STAR ANTIQUE GOLD,1.383939393939394,33,27
23219,LAUREL STAR ANTIQUE SILVER ,1.3117307692307691,49,41
23220,REINDEER HEART DECORATION GOLD,0.909620253164557,77,55
23221,REINDEER HEART DECORATION SILVER,0.9132456140350877,110,85
23222,CHRISTMAS TREE HANGING GOLD,0.9616666666666667,64,49
23223,CHRISTMAS TREE HANGING SILVER ,0.9427142857142856,67,51
23224,CHERUB HEART DECORATION GOLD,0.9328813559322033,59,44
23225,CHERUB HEART DECORATION SILVER ,0.9561428571428571,69,46
23226,FILIGREE HEART DAISY WHITE,1.24125,71,56
23227,FILIGREE HEART BUTTERFLY WHITE ,1.26816091954023,87,61
23228,FILIGREE HEART BIRD WHITE ,1.3925316455696204,78,58
23229,VINTAGE DONKEY TAIL GAME ,3.7842009132420094,219,186
23230,WRAP ALPHABET DESIGN,0.4173390557939914,232,178
23231,WRAP DOILEY DESIGN,0.4190661478599222,257,190
23232,WRAP VINTAGE LEAF DESIGN,0.4175308641975308,238,188
23233,WRAP POPPIES  DESIGN,0.41861635220125787,158,130
23234,BISCUIT TIN VINTAGE CHRISTMAS,2.9257446808510643,232,201
23235,STORAGE TIN VINTAGE LEAF,2.7372727272727273,96,88
23236,STORAGE TIN VINTAGE DOILY ,2.9325675675675678,284,203
23237,SET OF 4 KNICK KNACK TINS LEAF,4.133529411764706,169,131
23238,SET OF 4 KNICK KNACK TINS LONDON ,4.13360655737705,233,150
23239,SET OF 4 KNICK KNACK TINS POPPIES,3.9125766871165646,155,125
23240,SET OF 4 KNICK KNACK TINS DOILY ,4.133132530120482,485,323
23241,TREASURE TIN GYMKHANA DESIGN,2.0753220338983054,284,183
23242,TREASURE TIN BUFFALO BILL ,2.0741326530612247,187,132
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4.888174807197943,385,275
23244,ROUND STORAGE TIN VINTAGE LEAF,1.9743809523809523,105,87
23245,SET OF 3 REGENCY CAKE TINS,4.93283356258597,718,472
23247,BISCUIT TIN 50'S CHRISTMAS,2.969783393501805,271,231
23249,VINTAGE RED ENAMEL TRIM PLATE,1.6442028985507244,68,57
23250,VINTAGE RED TRIM ENAMEL BOWL ,1.2476404494382023,89,64
23251,VINTAGE RED ENAMEL TRIM MUG ,1.2398058252427184,102,80
23252,VINTAGE RED ENAMEL TRIM JUG ,3.7428125,125,104
23253,16 PIECE CUTLERY SET PANTRY DESIGN,15.656382978723405,47,44
23254,CHILDRENS CUTLERY DOLLY GIRL ,4.142957746478873,276,204
23255,CHILDRENS CUTLERY CIRCUS PARADE,4.164861111111112,143,116
23256,CHILDRENS CUTLERY SPACEBOY ,4.1516363636363645,324,232
23263,SET OF 3 WOODEN HEART DECORATIONS,1.3159628770301623,389,269
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1.3221722846441948,249,177
23265,SET OF 3 WOODEN TREE DECORATIONS,1.3167407407407408,246,180
23266,SET OF 3 WOODEN STOCKING DECORATION,1.3101010101010102,274,201
23267,SET OF 4 SANTA PLACE SETTINGS,1.2477659574468085,91,79
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,1.5168354430379747,78,68
23269,SET OF 2 CERAMIC CHRISTMAS TREES,1.4474683544303797,76,63
23270,SET OF 2 CERAMIC PAINTED HEARTS ,1.4436,118,96
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,0.8366666666666666,75,69
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,1.5637142857142856,35,34
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,1.6793877551020406,97,88
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,1.742549019607843,98,85
23275,SET OF 3 HANGING OWLS OLLIE BEAK,1.2872982456140352,270,171
23280,FOLDING BUTTERFLY MIRROR HOT PINK ,0.833925925925926,133,87
23281,FOLDING BUTTERFLY MIRROR RED  ,0.8229787234042553,91,56
23282,FOLDING BUTTERFLY MIRROR IVORY ,0.8738461538461538,102,67
23283,DOORMAT VINTAGE LEAF,7.912870813397129,209,146
23284,DOORMAT KEEP CALM AND COME IN,7.91351145038168,648,378
23285,PINK VINTAGE SPOT BEAKER,0.8465909090909091,132,108
23286,BLUE VINTAGE SPOT BEAKER,0.8464634146341463,164,125
23287,RED VINTAGE SPOT BEAKER,0.8456375838926175,146,114
23288,GREEN VINTAGE SPOT BEAKER,0.8485925925925926,134,107
23289,DOLLY GIRL CHILDRENS BOWL,1.245774647887324,141,111
23290,SPACEBOY CHILDRENS BOWL,1.2419540229885058,174,125
23291,DOLLY GIRL CHILDRENS CUP,1.2693835616438358,144,104
23292,SPACEBOY CHILDRENS CUP,1.263433734939759,164,113
23293,SET OF 12 FAIRY CAKE BAKING CASES,0.823978947368421,465,323
23294,SET OF 6 SNACK LOAF BAKING CASES,0.8249006622516556,291,214
23295,SET OF 12 MINI LOAF BAKING CASES,0.8246486486486486,359,250
23296,SET OF 6 TEA TIME BAKING CASES,1.2396296296296296,319,243
23297,SET 40 HEART SHAPE PETIT FOUR CASES,1.6359154929577464,140,123
23298,SPOTTY BUNTING,4.916591796875,1009,573
23299,FOOD COVER WITH BEADS SET 2 ,3.7924193548387097,122,110
23300,GARDENERS KNEELING PAD CUP OF TEA ,1.6653004622496148,635,351
23301,GARDENERS KNEELING PAD KEEP CALM ,1.6638151041666667,756,405
23302,KNEELING MAT HOUSEWORK  DESIGN,1.58,187,140
23303,SET 4 PICNIC CUTLERY FONDANT,1.95,6,6
23304,SET 4 PICNIC CUTLERY CHERRY ,1.9500000000000002,9,9
23305,SET 4 PICNIC CUTLERY BLUEBERRY,1.9500000000000002,9,9
23306,SET OF 36 DOILIES PANTRY DESIGN,1.4610900473933648,209,182
23307,SET OF 60 PANTRY DESIGN CAKE CASES ,0.5561625708884689,504,366
23308,SET OF 60 VINTAGE LEAF CAKE CASES ,0.5635646687697161,305,209
23309,SET OF 60 I LOVE LONDON CAKE CASES ,0.5684126984126985,294,178
23310,BUBBLEGUM RING ASSORTED,0.4292523364485981,213,146
23311,VINTAGE CHRISTMAS STOCKING ,2.545246478873239,281,246
23312,VINTAGE CHRISTMAS GIFT SACK,4.13989898989899,193,168
23313,VINTAGE CHRISTMAS BUNTING,4.951293800539084,359,254
23314,VINTAGE CHRISTMAS TABLECLOTH,12.440283018867925,104,87
23315,IVORY REFECTORY CLOCK,9.83157894736842,76,63
23316,RED REFECTORY CLOCK ,9.81875,95,75
23317,BLUE REFECTORY CLOCK ,9.87394366197183,70,56
23318,BOX OF 6 MINI VINTAGE CRACKERS,2.457151335311573,329,270
23319,BOX OF 6 MINI 50'S CRACKERS,2.4641732283464566,365,300
23320,GIANT 50'S CHRISTMAS CRACKER,2.6578504672897196,310,260
23321,SMALL WHITE HEART OF WICKER,1.6437851239669419,582,378
23322,LARGE WHITE HEART OF WICKER,2.9476136363636365,511,350
23323,WHITE WICKER STAR ,2.09645390070922,270,210
23324,RUSTIC STRAWBERRY JAM POT LARGE ,2.068205128205128,39,38
23325,RUSTIC STRAWBERRY JAM POT SMALL,1.6233333333333333,30,27
23326,HANGING MINI COLOURED BOTTLES,0.6194642857142857,55,52
23327,HANGING CLEAR MINI BOTTLE,0.6185714285714285,34,33
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,3.7216262975778545,281,195
23329,DECORATIVE WICKER HEART LARGE,1.6483539094650204,215,168
23330,DECORATIVE WICKER HEART MEDIUM,1.249,195,158
23331,DECORATIVE WICKER HEART SMALL,0.6290697674418605,81,67
23332,IVORY WICKER HEART LARGE,1.648576512455516,267,207
23333,IVORY WICKER HEART MEDIUM,1.2481896551724136,216,179
